09:29:37 [INFO] __main__: ============================================================
09:29:37 [INFO] __main__: RoadScanner v2 запускается...
09:29:37 [INFO] __main__: Установлены environment workarounds для предотвращения крашей
09:29:38 [INFO] __main__: Инициализация QApplication...
09:29:38 [INFO] __main__: Применение темы оформления...
09:29:38 [INFO] __main__: Создание главного окна...
09:29:40 [INFO] __main__: Приложение готово к работе
09:30:04 [WARNING] werkzeug: Werkzeug appears to be used in a production deployment. Consider switching to a production web server instead.
10:09:11 [INFO] __main__: ============================================================
10:09:11 [INFO] __main__: RoadScanner v2 запускается...
10:09:11 [INFO] __main__: Установлены environment workarounds для предотвращения крашей
10:09:11 [INFO] __main__: Инициализация QApplication...
10:09:11 [INFO] __main__: Применение темы оформления...
10:09:11 [INFO] __main__: Создание главного окна...
10:09:12 [INFO] __main__: Приложение готово к работе
10:09:36 [WARNING] werkzeug: Werkzeug appears to be used in a production deployment. Consider switching to a production web server instead.
10:13:23 [INFO] __main__: ============================================================
10:13:23 [INFO] __main__: RoadScanner v2 запускается...
10:13:23 [INFO] __main__: Установлены environment workarounds для предотвращения крашей
10:13:24 [INFO] __main__: Инициализация QApplication...
10:13:24 [INFO] __main__: Применение темы оформления...
10:13:24 [INFO] __main__: Создание главного окна...
10:13:24 [INFO] __main__: Приложение готово к работе
10:13:38 [INFO] core.profiler: Профилирование включено
10:14:29 [WARNING] werkzeug: Werkzeug appears to be used in a production deployment. Consider switching to a production web server instead.
10:15:34 [INFO] processing.detector_thread: [SmartSkip] Обработано: 136, Пропущено: 126 (48.1%), Текущий интервал: 1/2, FPS: 2.7, Cache Hit: 0.0%
10:15:35 [INFO] processing.detector_thread: [SmartSkip] Обработано: 139, Пропущено: 129 (48.1%), Текущий интервал: 1/2, FPS: 2.7, Cache Hit: 0.0%
10:15:36 [INFO] processing.detector_thread: [SmartSkip] Обработано: 142, Пропущено: 132 (48.2%), Текущий интервал: 1/2, FPS: 2.7, Cache Hit: 0.0%
10:15:37 [INFO] processing.detector_thread: [SmartSkip] Обработано: 145, Пропущено: 135 (48.2%), Текущий интервал: 1/2, FPS: 2.7, Cache Hit: 0.0%
10:15:39 [INFO] processing.detector_thread: [SmartSkip] Обработано: 148, Пропущено: 138 (48.3%), Текущий интервал: 1/2, FPS: 2.6, Cache Hit: 0.0%
10:15:40 [INFO] processing.detector_thread: [SmartSkip] Обработано: 151, Пропущено: 141 (48.3%), Текущий интервал: 1/2, FPS: 2.6, Cache Hit: 0.0%
10:15:41 [INFO] processing.detector_thread: [SmartSkip] Обработано: 154, Пропущено: 144 (48.3%), Текущий интервал: 1/2, FPS: 2.7, Cache Hit: 0.0%
10:15:42 [INFO] processing.detector_thread: [SmartSkip] Обработано: 157, Пропущено: 147 (48.4%), Текущий интервал: 1/2, FPS: 2.2, Cache Hit: 0.0%
10:15:43 [INFO] processing.detector_thread: [SmartSkip] Обработано: 160, Пропущено: 150 (48.4%), Текущий интервал: 1/2, FPS: 2.6, Cache Hit: 0.0%
10:15:44 [INFO] processing.detector_thread: [SmartSkip] Обработано: 163, Пропущено: 153 (48.4%), Текущий интервал: 1/2, FPS: 2.7, Cache Hit: 0.0%
10:15:46 [INFO] processing.detector_thread: [SmartSkip] Обработано: 166, Пропущено: 156 (48.4%), Текущий интервал: 1/2, FPS: 2.7, Cache Hit: 0.0%
10:15:47 [INFO] processing.detector_thread: [SmartSkip] Обработано: 169, Пропущено: 159 (48.5%), Текущий интервал: 1/2, FPS: 2.6, Cache Hit: 0.0%
10:15:48 [INFO] processing.detector_thread: [SmartSkip] Обработано: 172, Пропущено: 162 (48.5%), Текущий интервал: 1/2, FPS: 2.3, Cache Hit: 0.0%
10:15:49 [INFO] processing.detector_thread: [SmartSkip] Обработано: 175, Пропущено: 165 (48.5%), Текущий интервал: 1/2, FPS: 2.5, Cache Hit: 0.0%
10:15:50 [INFO] processing.detector_thread: [SmartSkip] Обработано: 178, Пропущено: 168 (48.6%), Текущий интервал: 1/2, FPS: 2.6, Cache Hit: 0.0%
10:15:52 [INFO] processing.detector_thread: [SmartSkip] Обработано: 181, Пропущено: 171 (48.6%), Текущий интервал: 1/2, FPS: 2.6, Cache Hit: 0.0%
10:15:53 [INFO] processing.detector_thread: [SmartSkip] Обработано: 184, Пропущено: 174 (48.6%), Текущий интервал: 1/2, FPS: 1.6, Cache Hit: 0.0%
10:15:55 [INFO] processing.detector_thread: [SmartSkip] Обработано: 187, Пропущено: 174 (48.2%), Текущий интервал: 1/1, FPS: 2.7, Cache Hit: 0.0%
10:15:56 [INFO] processing.detector_thread: [SmartSkip] Обработано: 189, Пропущено: 174 (47.9%), Текущий интервал: 1/1, FPS: 1.5, Cache Hit: 0.0%
10:15:57 [INFO] processing.detector_thread: [SmartSkip] Обработано: 192, Пропущено: 174 (47.5%), Текущий интервал: 1/1, FPS: 2.6, Cache Hit: 0.0%
10:15:58 [INFO] processing.detector_thread: [SmartSkip] Обработано: 195, Пропущено: 174 (47.2%), Текущий интервал: 1/1, FPS: 2.7, Cache Hit: 0.0%
10:15:59 [INFO] processing.detector_thread: [SmartSkip] Обработано: 198, Пропущено: 174 (46.8%), Текущий интервал: 1/1, FPS: 2.7, Cache Hit: 0.0%
10:16:00 [INFO] processing.detector_thread: [SmartSkip] Обработано: 199, Пропущено: 174 (46.6%), Текущий интервал: 1/1, FPS: 1.0, Cache Hit: 0.0%
10:16:01 [INFO] processing.detector_thread: [SmartSkip] Обработано: 202, Пропущено: 174 (46.3%), Текущий интервал: 1/1, FPS: 2.8, Cache Hit: 0.0%
10:16:03 [INFO] processing.detector_thread: [SmartSkip] Обработано: 203, Пропущено: 174 (46.2%), Текущий интервал: 1/1, FPS: 0.7, Cache Hit: 0.0%
10:16:04 [INFO] processing.detector_thread: [SmartSkip] Обработано: 206, Пропущено: 174 (45.8%), Текущий интервал: 1/1, FPS: 2.8, Cache Hit: 0.0%
10:16:05 [INFO] processing.detector_thread: [SmartSkip] Обработано: 207, Пропущено: 174 (45.7%), Текущий интервал: 1/1, FPS: 0.7, Cache Hit: 0.0%
10:16:08 [INFO] processing.detector_thread: [SmartSkip] Обработано: 210, Пропущено: 174 (45.3%), Текущий интервал: 1/1, FPS: 1.3, Cache Hit: 0.0%
10:16:09 [INFO] processing.detector_thread: [SmartSkip] Обработано: 212, Пропущено: 174 (45.1%), Текущий интервал: 1/1, FPS: 1.1, Cache Hit: 0.0%
10:16:11 [INFO] processing.detector_thread: [SmartSkip] Обработано: 214, Пропущено: 174 (44.8%), Текущий интервал: 1/1, FPS: 1.1, Cache Hit: 0.0%
10:16:13 [INFO] processing.detector_thread: [SmartSkip] Обработано: 216, Пропущено: 174 (44.6%), Текущий интервал: 1/1, FPS: 1.7, Cache Hit: 0.0%
10:16:14 [INFO] processing.detector_thread: [SmartSkip] Обработано: 217, Пропущено: 174 (44.5%), Текущий интервал: 1/1, FPS: 1.0, Cache Hit: 0.0%
10:16:15 [INFO] processing.detector_thread: [SmartSkip] Обработано: 219, Пропущено: 174 (44.3%), Текущий интервал: 1/1, FPS: 1.5, Cache Hit: 0.0%
10:16:16 [INFO] processing.detector_thread: [SmartSkip] Обработано: 221, Пропущено: 174 (44.1%), Текущий интервал: 1/1, FPS: 1.6, Cache Hit: 0.0%
10:16:17 [INFO] processing.detector_thread: [SmartSkip] Обработано: 223, Пропущено: 174 (43.8%), Текущий интервал: 1/1, FPS: 1.5, Cache Hit: 0.0%
10:16:19 [INFO] processing.detector_thread: [SmartSkip] Обработано: 225, Пропущено: 174 (43.6%), Текущий интервал: 1/1, FPS: 1.0, Cache Hit: 0.0%
10:16:21 [INFO] processing.detector_thread: [SmartSkip] Обработано: 227, Пропущено: 174 (43.4%), Текущий интервал: 1/1, FPS: 1.1, Cache Hit: 0.0%
10:16:22 [INFO] processing.detector_thread: [SmartSkip] Обработано: 228, Пропущено: 174 (43.3%), Текущий интервал: 1/1, FPS: 1.0, Cache Hit: 0.0%
10:16:23 [INFO] processing.detector_thread: [SmartSkip] Обработано: 230, Пропущено: 174 (43.1%), Текущий интервал: 1/1, FPS: 1.6, Cache Hit: 0.0%
10:16:24 [INFO] processing.detector_thread: [SmartSkip] Обработано: 231, Пропущено: 174 (43.0%), Текущий интервал: 1/1, FPS: 1.0, Cache Hit: 0.0%
10:16:26 [INFO] processing.detector_thread: [SmartSkip] Обработано: 233, Пропущено: 174 (42.8%), Текущий интервал: 1/1, FPS: 1.1, Cache Hit: 0.0%
10:16:27 [INFO] processing.detector_thread: [SmartSkip] Обработано: 234, Пропущено: 174 (42.6%), Текущий интервал: 1/1, FPS: 1.0, Cache Hit: 0.0%
10:16:29 [INFO] processing.detector_thread: [SmartSkip] Обработано: 237, Пропущено: 174 (42.3%), Текущий интервал: 1/1, FPS: 1.9, Cache Hit: 0.0%
10:16:31 [INFO] processing.detector_thread: [SmartSkip] Обработано: 240, Пропущено: 174 (42.0%), Текущий интервал: 1/1, FPS: 1.3, Cache Hit: 0.0%
10:16:33 [INFO] processing.detector_thread: [SmartSkip] Обработано: 242, Пропущено: 174 (41.8%), Текущий интервал: 1/1, FPS: 1.1, Cache Hit: 0.0%
10:16:35 [INFO] processing.detector_thread: [SmartSkip] Обработано: 243, Пропущено: 174 (41.7%), Текущий интервал: 1/1, FPS: 0.7, Cache Hit: 0.0%
10:16:36 [INFO] processing.detector_thread: [SmartSkip] Обработано: 245, Пропущено: 174 (41.5%), Текущий интервал: 1/1, FPS: 1.1, Cache Hit: 0.0%
10:16:38 [INFO] processing.detector_thread: [SmartSkip] Обработано: 246, Пропущено: 174 (41.4%), Текущий интервал: 1/1, FPS: 0.7, Cache Hit: 0.0%
10:16:40 [INFO] processing.detector_thread: [SmartSkip] Обработано: 248, Пропущено: 174 (41.2%), Текущий интервал: 1/1, FPS: 1.0, Cache Hit: 0.0%
10:16:41 [INFO] processing.detector_thread: [SmartSkip] Обработано: 251, Пропущено: 174 (40.9%), Текущий интервал: 1/1, FPS: 2.7, Cache Hit: 0.0%
10:16:42 [INFO] processing.detector_thread: [SmartSkip] Обработано: 254, Пропущено: 174 (40.7%), Текущий интервал: 1/1, FPS: 2.7, Cache Hit: 0.0%
10:16:43 [INFO] processing.detector_thread: [SmartSkip] Обработано: 257, Пропущено: 174 (40.4%), Текущий интервал: 1/1, FPS: 2.7, Cache Hit: 0.0%
10:16:44 [INFO] processing.detector_thread: [SmartSkip] Обработано: 260, Пропущено: 176 (40.4%), Текущий интервал: 1/2, FPS: 2.7, Cache Hit: 0.0%
10:16:45 [INFO] processing.detector_thread: [SmartSkip] Обработано: 263, Пропущено: 179 (40.5%), Текущий интервал: 1/2, FPS: 2.6, Cache Hit: 0.0%
10:16:46 [INFO] processing.detector_thread: [SmartSkip] Обработано: 266, Пропущено: 182 (40.6%), Текущий интервал: 1/2, FPS: 2.6, Cache Hit: 0.0%
10:16:48 [INFO] processing.detector_thread: [SmartSkip] Обработано: 269, Пропущено: 185 (40.7%), Текущий интервал: 1/2, FPS: 2.7, Cache Hit: 0.0%
